1.166000000000000014e+01,6.005279618476602188e+00,6.519999999999999574e+00,5.337532874789037152e+00,7.499532607800943218e+00,2.293434798670384112e+01,1.269910578124604861e+01,3.454126256357681513e+01,1.276999999999999957e+01,6.120000751100074687e+00,2.433654395709469043e+01,2.554123217292486814e+01,6.650000000000000000e+01,4.245000000000000284e+01,3.075244275024560991e+01,9.655606305571781149e+02,4.049000000000000199e+01,1.687775492995109516e+01,1.125201444074313883e+01,1.377128181476153479e+01,3.282999999999999829e+01,2.358545814388301665e+01,1.945237712987504608e+01,9.248037668202377048e+00,1.210999999999999943e+01,1.812000000000000099e+01,9.715963424454786335e+00,1.760885934043426460e+01,8.776344606490219746e+00,3.620000000000000107e+00,8.566573845520716191e+01,9.375304473700433405e+00,5.781960526002179357e+00,5.349235400687488351e+01,6.407774755070392736e+00,5.603372431376236307e+00,3.526457244326844886e+01,2.800000000000000000e+01,5.839999999999999858e+00,2.172623058800740381e+01,7.897718299506533590e+00,1.098696639800451713e+01,3.830000000000000071e+00,6.813206484926789486e+00,8.500000000000000000e+01,7.070836048941493424e+00,3.740000000000000213e+00,5.580850455719971848e+00,6.167187637517850618e+01,3.970536706809569605e+00
1.164000000000000057e+01,6.024223718219431589e+00,6.540000000000000036e+00,5.308205771081405011e+00,7.688262567467456954e+00,2.355472751575594259e+01,1.269910578124604861e+01,3.549560249344164475e+01,1.282000000000000028e+01,6.209999999999999964e+00,2.427950518219524767e+01,2.560049257239801435e+01,6.690000000000000568e+01,4.292000000000000171e+01,3.146448303920623957e+01,9.818099874019191020e+02,4.125999999999999801e+01,1.692661930438638862e+01,1.134038104629871313e+01,1.403839719478923698e+01,3.310999999999999943e+01,2.184351914542585860e+01,1.949066921083936776e+01,9.416183807624237900e+00,1.215000000000000036e+01,1.833999999999999986e+01,9.725757742422985075e+00,1.792365459121297988e+01,8.783750804470381368e+00,3.620000000000000107e+00,8.730171609931701937e+01,9.464782459133417092e+00,5.829509543485749568e+00,5.476316683687246467e+01,6.407774755070392736e+00,5.660842917851890199e+00,3.530352806043858749e+01,2.846999999999999886e+01,5.860000000000000320e+00,2.196249227088559763e+01,7.966308905085375258e+00,1.106537472198670713e+01,3.830000000000000071e+00,6.813206484926789486e+00,8.657999999999999829e+01,7.099579284912800325e+00,3.750000000000000000e+00,5.510965029619721456e+00,6.175704872142113544e+01,3.990000122039027985e+00
1.167999999999999972e+01,6.014751668348016445e+00,6.500000000000000000e+00,5.347308576024913940e+00,7.668396255923613403e+00,2.344640728052462109e+01,1.282658715202303767e+01,3.503790885360850638e+01,1.275999999999999979e+01,6.160000000000000142e+00,2.424147933226228702e+01,2.498813511117553077e+01,6.600000000000000000e+01,4.278999999999999915e+01,3.133939488033477616e+01,9.840000000000000000e+02,4.150000000000000000e+01,1.689730067972521255e+01,1.107528122963198847e+01,1.403839719478923698e+01,3.340999999999999659e+01,2.086367845879370364e+01,1.950981525132152683e+01,9.465638554513020608e+00,1.205000000000000071e+01,1.828999999999999915e+01,9.745346378359386108e+00,1.805154016184183519e+01,8.776344606490219746e+00,3.600000000000000089e+00,8.785695699671188663e+01,9.434956463989088604e+00,5.819999739989036414e+00,5.421149615098204322e+01,6.388179113617577620e+00,5.641686089026672235e+00,3.555673957204449209e+01,2.832000000000000028e+01,5.750000000000000000e+00,2.197233650767219260e+01,7.927114273326036908e+00,1.109477784348002949e+01,3.810000000000000053e+00,6.793458796709344938e+00,8.865000000000000568e+01,7.128322520884107227e+00,3.740000000000000213e+00,5.550899558819864410e+00,6.152282476925392274e+01,3.959999999999999964e+00
1.171000000000000085e+01,6.081056017447916240e+00,6.599999999999999645e+00,5.357084277260792504e+00,7.797527280958596485e+00,2.400770304490509588e+01,1.314038744932023661e+01,3.593381980817548538e+01,1.301999999999999957e+01,6.330000000000000071e+00,2.476433476884049156e+01,2.596593170248239701e+01,6.823000000000000398e+01,4.389999999999999858e+01,3.161843769627880718e+01,1.031859999999999900e+03,4.196000000000000085e+01,1.739571729896522712e+01,1.218477305494086771e+01,1.432529889926343714e+01,3.425999999999999801e+01,2.115070249831221716e+01,1.952896129180368590e+01,9.752476086467959604e+00,1.325999999999999979e+01,1.858999999999999986e+01,9.931438419755194147e+00,1.843519687372838689e+01,9.005936743875196271e+00,3.620000000000000107e+00,9.105950717275725026e+01,9.673564425143712953e+00,5.858038953975892582e+00,5.700925462942632294e+01,6.456763858702428749e+00,5.670421332264498737e+00,3.638454643690994317e+01,2.976000000000000156e+01,5.870000000000000107e+00,2.240548292628221816e+01,8.034899510664214262e+00,1.124179345094663773e+01,3.850000000000000089e+00,6.842829863545895286e+00,9.020000000000000284e+01,7.147484678198311236e+00,3.759999999999999787e+00,5.600817720320043769e+00,6.466000618919048293e+01,4.030000000000000249e+00
1.160999999999999943e+01,6.100000117190744753e+00,6.639999999999999680e+00,5.317981472317282687e+00,7.807460436730518261e+00,2.378121528033051746e+01,1.293445600421894959e+01,3.556376963128913360e+01,1.319999999999999929e+01,6.299999999999999822e+00,2.545830653011702083e+01,2.621285003362049437e+01,7.020999999999999375e+01,4.352000000000000313e+01,3.190710267828987057e+01,1.025000000000000000e+03,4.259000000000000341e+01,1.757162904693229066e+01,1.190985472654574728e+01,1.410764933035197544e+01,3.446999999999999886e+01,2.128926582773494758e+01,1.973956773710745338e+01,9.732694187712446876e+00,1.330000000000000071e+01,1.844999999999999929e+01,9.853083876009591791e+00,1.820893778723118928e+01,9.079998723676801831e+00,3.640000000000000124e+00,9.028613592281440958e+01,9.564202442947843608e+00,5.858038953975892582e+00,5.647728646803199126e+01,6.456763858702428749e+00,5.679999746677107275e+00,3.607290149954883418e+01,2.935000000000000142e+01,5.910000000000000142e+00,2.205109040196492387e+01,8.005503536844711832e+00,1.116338512696444774e+01,3.850000000000000089e+00,6.823081436811276212e+00,9.118000000000000682e+01,7.166646835512516134e+00,3.770000000000000018e+00,6.020130276921543455e+00,6.796999999999999886e+01,4.110000000000000320e+00
1.156000000000000050e+01,6.118944216933573266e+00,6.610000000000000320e+00,5.259327264902018406e+00,7.688262567467456954e+00,2.307221010427097596e+01,1.266968700337443643e+01,3.520345761695240583e+01,1.335999999999999943e+01,6.200000000000000178e+00,2.547731945508350293e+01,2.634124756581230642e+01,6.837000000000000455e+01,4.279999999999999716e+01,3.157994903201066350e+01,9.878999999999999773e+02,4.217999999999999972e+01,1.753253754738405590e+01,1.194912877345933566e+01,1.375149549031504037e+01,3.354999999999999716e+01,2.105172869158169391e+01,1.978743283831285638e+01,9.574438997668343276e+00,1.341000000000000014e+01,1.832999999999999829e+01,9.833495240073188981e+00,1.785479313010513636e+01,9.099999999999999645e+00,3.660000000000000142e+00,8.988953528181806973e+01,9.305710485030333601e+00,5.886568364466034708e+00,5.466465421439202998e+01,6.476359500155243865e+00,5.669999999999999929e+00,3.569308423213997372e+01,2.903000000000000114e+01,5.940000000000000391e+00,2.130292840618396966e+01,8.083892800363386755e+00,1.120258928895554185e+01,3.870000000000000107e+00,6.793458796709344938e+00,8.818000000000000682e+01,7.195390071483823036e+00,3.770000000000000018e+00,6.479377362723186984e+00,6.675000000000000000e+01,4.030000000000000249e+00
1.161999999999999922e+01,6.100000117190744753e+00,6.610000000000000320e+00,5.327757173553160364e+00,7.767727813642831158e+00,2.323961410417392415e+01,1.261084944763121207e+01,3.513529047910492409e+01,1.364000000000000057e+01,6.209999999999999964e+00,2.552485176749970464e+01,2.618321983388392482e+01,6.610999999999999943e+01,4.285999999999999943e+01,3.212841249783168962e+01,9.812000000000000455e+02,4.278000000000000114e+01,1.737617154919110973e+01,1.164475490987902262e+01,1.364267070585930774e+01,3.340999999999999659e+01,2.087357583946675987e+01,1.965341055493773226e+01,9.643675643312638712e+00,1.325999999999999979e+01,1.828999999999999915e+01,9.941232737723394663e+00,1.793349194279981518e+01,8.949999999999999289e+00,3.660000000000000142e+00,8.913599406392505387e+01,9.375304473700433405e+00,5.905587971459462793e+00,5.358101536710726975e+01,6.515550783060873208e+00,5.679999999999999716e+00,3.510874997458788727e+01,2.875000000000000000e+01,6.049999999999999822e+00,2.124386298546442120e+01,8.064295484483718468e+00,1.133000281542660304e+01,3.870000000000000107e+00,6.813207223443965788e+00,8.329999999999999716e+01,7.185808992826721031e+00,3.770000000000000018e+00,6.439442833523044030e+00,6.590000000000000568e+01,4.019999999999999574e+00
1.157000000000000028e+01,6.089999999999999858e+00,6.589999999999999858e+00,5.298430069845527335e+00,7.718062034783221392e+00,2.318053033950229391e+01,1.262065570692174887e+01,3.551507881854092119e+01,1.353999999999999915e+01,6.200000000000000178e+00,2.563892931729858304e+01,2.647952183124963810e+01,6.740000000000000568e+01,4.347999999999999687e+01,3.148372737134030785e+01,9.998200000000000500e+02,4.329999999999999716e+01,1.737617154919110973e+01,1.160548086296543602e+01,1.371192284142204620e+01,3.346999999999999886e+01,2.073501251004402945e+01,1.972999471686637207e+01,9.564548048290586024e+00,1.315000000000000036e+01,1.826999999999999957e+01,9.862878193977792307e+00,1.773674491106311990e+01,8.970000000000000639e+00,3.649999999999999911e+00,9.007792058629132725e+01,9.385246472081874458e+00,5.877058560969320666e+00,5.391595828354073916e+01,6.466561679428836307e+00,5.669999999999999929e+00,3.525483353897591599e+01,2.937000000000000099e+01,6.019999999999999574e+00,2.133246111654374744e+01,8.005503536844711832e+00,1.125000000000000000e+01,3.859999999999999876e+00,6.773710369974725864e+00,8.650000000000000000e+01,7.224133307455129938e+00,3.750000000000000000e+00,6.289688349022507730e+00,6.592000000000000171e+01,4.009999999999999787e+00
1.135999999999999943e+01,6.000000000000000000e+00,6.440000000000000391e+00,5.210448758722631801e+00,7.449866828941334340e+00,2.281618045736058775e+01,1.245394929898261260e+01,3.462890602652358751e+01,1.343999999999999950e+01,6.009999999999999787e+00,2.489742524360585563e+01,2.576839703757191913e+01,6.650000000000000000e+01,4.186999999999999744e+01,3.069470975384339440e+01,9.848600000000000136e+02,4.177000000000000313e+01,1.706343955280521740e+01,1.111455527654557862e+01,1.343491429917109592e+01,3.297999999999999687e+01,2.114080511763916448e+01,1.907000000000000028e+01,9.188691971935837088e+00,1.267999999999999972e+01,1.778999999999999915e+01,9.549460018995379329e+00,1.729406408965555286e+01,8.880000000000000782e+00,3.600000000000000089e+00,8.783712696466207603e+01,8.967682540061282737e+00,5.819999739989036414e+00,5.190630078493991562e+01,6.329392189259134049e+00,5.589999999999999858e+00,3.401799269382399160e+01,2.830000000000000071e+01,5.889999999999999680e+00,2.087962622436053906e+01,7.799731720108189492e+00,1.096000000000000085e+01,3.790000000000000036e+00,6.665094022934313855e+00,8.500000000000000000e+01,7.147484678198311236e+00,3.709999999999999964e+00,6.080032070721757442e+00,6.462999999999999545e+01,3.890000000000000124e+00
1.136999999999999922e+01,5.980000000000000426e+00,6.419999999999999929e+00,5.142018850071489844e+00,7.439933673169412565e+00,2.287526422203221443e+01,1.242453052111100043e+01,3.436597563768327745e+01,1.348000000000000043e+01,5.959999999999999964e+00,2.493545109353881628e+01,2.591654803625477754e+01,6.648000000000000398e+01,4.172999999999999687e+01,3.080055358058078241e+01,9.760599999999999454e+02,4.179999999999999716e+01,1.703412092814404133e+01,1.101637015926160679e+01,1.355363224585007309e+01,3.327000000000000313e+01,2.121008678235052969e+01,1.898999999999999844e+01,9.119455326291541652e+00,1.271000000000000085e+01,1.782000000000000028e+01,9.490694111186176229e+00,1.749081112139225169e+01,8.869999999999999218e+00,3.580000000000000071e+00,8.678613526602178752e+01,8.947798543298398855e+00,5.769999999999999574e+00,5.157135786850644621e+01,6.329392189259134049e+00,5.580000000000000071e+00,3.395955926806878722e+01,2.841000000000000014e+01,5.809999999999999609e+00,2.087962622436053906e+01,7.760537088348852031e+00,1.093999999999999950e+01,3.770000000000000018e+00,6.625597169465073932e+00,8.501999999999999602e+01,7.089998206255698321e+00,3.709999999999999964e+00,6.099999335321829363e+00,6.450000000000000000e+01,3.899999999999999911e+00
