2.819468100000000049e+03
2.832587799999999788e+03
2.828868500000000040e+03
2.840271699999999782e+03
2.789700100000000020e+03
2.685592000000000098e+03
2.708598199999999906e+03
2.719772699999999986e+03
2.723961800000000039e+03
2.729132399999999961e+03
2.755805299999999988e+03
2.825183700000000044e+03
2.806896400000000085e+03
2.812917899999999918e+03
2.802964699999999993e+03
2.795390899999999874e+03
2.718180699999999888e+03
2.706153699999999844e+03
2.741590700000000197e+03
2.733974299999999857e+03
2.838505400000000009e+03
2.892619000000000142e+03
2.888530400000000100e+03
2.920001299999999901e+03
2.951984800000000178e+03
2.962274899999999889e+03
2.967513600000000224e+03
2.979098500000000058e+03
2.928426800000000185e+03
2.920515100000000075e+03
2.924925699999999779e+03
3.023025299999999788e+03
3.017416200000000117e+03
3.004924500000000080e+03
3.042432099999999991e+03
2.970487999999999829e+03
2.978845100000000002e+03
2.974847299999999905e+03
2.927994999999999891e+03
2.892856800000000021e+03
2.939405000000000200e+03
2.945243800000000192e+03
2.805035400000000209e+03
2.806257700000000114e+03
2.758243500000000040e+03
2.698780400000000100e+03
2.793758899999999812e+03
2.741111800000000130e+03
2.724733700000000226e+03
2.783543900000000122e+03
2.791414600000000064e+03
2.735212399999999889e+03
2.715431500000000142e+03
2.739785199999999804e+03
2.725734300000000076e+03
2.685933599999999842e+03
2.702025200000000041e+03
2.722334499999999935e+03
2.748798699999999826e+03
2.755808100000000195e+03
2.742963499999999840e+03
2.728945900000000165e+03
2.743064400000000205e+03
2.721313900000000103e+03
2.719594900000000052e+03
2.706762099999999919e+03
2.743374499999999898e+03
2.812898599999999988e+03
2.796731900000000223e+03
2.794536099999999806e+03
2.785605500000000120e+03
2.793703700000000026e+03
2.806454000000000178e+03
2.842735799999999927e+03
2.942628700000000208e+03
2.938772899999999936e+03
2.949517600000000130e+03
2.910121200000000044e+03
2.903486800000000130e+03
2.937128299999999854e+03
2.930598199999999906e+03
3.002939499999999953e+03
2.999075899999999820e+03
2.964730900000000020e+03
2.953271900000000187e+03
2.961922199999999975e+03
2.897512099999999919e+03
2.881551699999999983e+03
2.878781199999999899e+03
2.887831299999999828e+03
2.902129500000000007e+03
2.902609899999999925e+03
2.884561000000000149e+03
2.875029899999999998e+03
2.859164600000000064e+03
2.895624899999999798e+03
2.881903800000000047e+03
2.881098199999999906e+03
2.906550200000000132e+03
2.931175799999999981e+03
2.939354699999999866e+03
2.930489099999999780e+03
2.944025000000000091e+03
2.912661200000000008e+03
2.887866500000000087e+03
2.843770399999999881e+03
2.786719599999999900e+03
2.760679900000000089e+03
2.747249099999999999e+03
2.786871500000000196e+03
2.772149199999999837e+03
2.824804099999999835e+03
2.792913700000000063e+03
2.804355300000000170e+03
2.814388100000000122e+03
2.824225800000000163e+03
2.877231200000000172e+03
2.875652999999999793e+03
2.869219599999999900e+03
2.878004699999999957e+03
2.917377300000000105e+03
2.863479299999999967e+03
2.887238499999999931e+03
2.867026899999999841e+03
2.855450400000000172e+03
2.872400999999999840e+03
2.894957499999999982e+03
